Unnamed: 0,business_id,cool,date,funny,review_id,stars,text,useful,user_id
4521,gOpOoZgrF2shRLCBBzO3Mw,0,2014-05-19,0,5N0F0fIzTZ54q191D14RDA,5,had the shack breakfast burrito. probably the best one i've had in a while. usually i can't finish the entire thing but it was so darn good i couldn't stop.,,
The Shack, with a Mtn Dew at 830 in the morning is a good start to a Saturday!,,,,,,no review,,
Location is really awesome as well, it truly is a shack. Cool decor and makes you feel like your somewhere else!,0,pc7Q0BKyCYSiqR-0a9rPgQ,,,,no review,,
2763,HBtn4ENYp3zy0Ylsw5KVuw,0,2017-04-27,0,Wx8_ZN2mkjCUsf2irB1yRQ,5,we've went through various daycares in the area before signing up with kids&company.  i even dropped by few times to make sure what i saw during our tour was what you'd actually get.  the site is very well maintained and extremely clean.,,
The meals and snacks are carefully planned by a nutritionists who incorporate diverse menu (fish, tofu, various ethnic menus like pad thai) that incorporates seasonal veggies and fruits.  ,,,,,no review,,
I cannot say enough about the staff though - they truly love what they do and it shows.  From the day we started transitioning my little one at 12 months, all the teachers have shown nothing but love and care.  They make sure each child is engaged and cared for and I am always grateful for all the work that they do with the children.  ,,,,,,no review,,
The webcam access to the room is also a bonus (it came really handy during the first few weeks when it was just as much of a transition period for me as it was for my child - I may have spent a good chunk of my day watching/weeping/laughing).,,,,,,,no review,,
Another added bonus is how responsive the head-office is to suggestions.  Parents are encouraged to give feedback and suggestions and they are very responsive to parents' inputs.  The weekly newsletter also allows us to know what my little one has been learning so that we can reinforce some of the things at home (ex. songs or books that they have been learning).,,,,,,,no review,,
Kids and Company really is as good as it gets in terms of daycare :),1,TBgq-ULi2LBCHct7aAbIEA,,,,,no review,,
Cons: I did not found,,,,,,,no review,,
Parking space: Enough for all customers,,,,,,,no review,,
Good for big groups: Yes,,,,,,,no review,,
On a Good Friday around 2:00 PM, the restaurant was almost empty probably because the city was empty too. Said that, we could select any place to sit and wait for our food. The place is very clean and the menu was not fancy enough and offers any kind of food for different levels of taste.,,,,,no review,,
The waitress was a very nice and friendly person. She was always aware when my soda needs refill. The place is very clean and calm. It is a very nice place to have a business dinner or just a quiet place to eat. This time, my wife and I decided to eat a Cesar Salad with Chicken and a Malaysian Chicken Curry. Where both food presentations makes me wanting to eat them with the eyes.,,,,,,no review,,
Overall, it was a very nice experience. I never thought that a coconut flavored food could be so good. Just as a personal touch, the only thing that I could change is cutting the chicken in pieces instead of having the whole chicken breast there. But, is how I said, it is only a personal touch. It is not something that made my experience worst. I left the restaurant with the feeling that I want to back again many more times.,0,95KCaXFJEGla4AK7ETBmWw,no review,,
936,gA9hCYY7MYl9oZ3aym5dvw,1,2008-08-26,0,1NTh8_PYneaNLTEVUZP8_A,4,we've been to tokoyo lobby twice. both times were great. i'll start by saying i gave it four stars instead of five because it is small, small, small inside and the ambiance isn't fantastic. But the things you must do for good sushi! 
I can't recall for certain the name of our favorite roll, but I believe it was the Glendale roll. Deep fried goodness is all I can say! I know, it isn't traditional sushi, but I just can't do raw fish! Nuff said. We tried two other kinds which were good as well, but the deep fried goodness overshadowed the other ones and I have erased them from my memory. ,,,no review,,
The pot stickers were ok, not fabulous. The green tea was great and came in cute little tea pots. I haven't had sake here and I don't know why, since I usually get sake. Guess I'd better head back for some more sake and sushi!,0,dNNhk8urecrV_otn7kiziA,,,no review,,
4816,j3SHAiF8OIlY3kUPnAAlKw,0,2010-02-02,0,Y4csu2bbvYcQyIsaKEyf8w,4,i love the food at house of leng.  it's a great bargain at lunch... quck service and huge portions.  the dinner menu is more pricey and the portions are slightly bigger, but lunch is the strong point here.,
I've tried almost everything on teh menu and I love it all!,1,q8U1dGxFJ9fQy-NMOFUCJA,,,,,no review,,
Highly recommend for a quick bite, or even a nice family friends dinner :),0,6JscRaLwzOTKFDE2wfImcg,,,,no review,,
I was waiting around 30 minutes for them, then she tells me their damn system was down? Really? It took that long? Such pathetic service, my host had to tell guest services to walk the voucher up to them.,,,,,no review,,
NEVER COMING BACK AGAIN,0,TNzJfZb1IVwvywldn5JsbQ,,,,,no review,,
- I ordered this appetizer for lunch and it was enough for me. Good balance of slaw and fish. The buns were soft and toasted.,1,UGW-9bbBEB3eP1o6mWD_WA,,,,,no review,,
2796,3k7BxyPCE60d-5GlU8hE0g,0,2012-04-02,0,HECB3NTnaaHX3vF6WIP9oQ,5,these guys are honest, have unbeatable prices and fix the problem right the first time.,
I've been taking my two cars and our work trucks here for a couple years now.  I have no complaints.  If something doesn't need to be fixed, they won't try to tell you it does to make more money.  Fast, reliable service.,3,f59f2MbYILQznPvc9iBDog,,,no review,,
2520,rJHMVTCjCHXfZ7AboUL5Qg,0,2011-11-26,0,LvH7v2Ip-tDwU50r4zan4Q,5,pros: private parking lot, burger, service
Cons: ,,,,,,,no review,,
Is it a good choice for big groups? Maybe,,,,,,,no review,,
This is a past experience review. On Thanksgiving Day around 8:30PM, we did not have so much effort to find a place to leave our car there. The hostess was very friendly and nice and directed us to our table without any need for waiting. Obviously the restaurant was almost empty due to the holiday.,,,,,,no review,,
The dining room was huge and there is a sundae bar that we got very tempted to eat there after the dinner. The waitress was very nice and friendly and was always checking our table to see if we needed something more. Because we were craving for a burger, my wife and I decided to build our own burger.,,,,,,no review,,
Overall, the experience was fantastic! The burger was big and juice and not greasy and the fries were delicious too. This is the type of restaurant that I will have as a first option when I go back to the Pittsburgh, PA again.,1,95KCaXFJEGla4AK7ETBmWw,,,no review,,
3348,cSk4hIuOgdKsJfOooa3Sbg,0,2017-02-19,0,CUNKX0mOrh76hJaHKyZ-rQ,5,i got helped out by jorge moreno and got some awesome service! i was impressed, his first time helping me out and he won my trust with an astonishing cut and some great customer service. ,
Now i have been coming here for a couple months and by far i can tell you this is the BEST barbershop in Chandler. I wouldn't even think about going to another shop. ,,,,,,,no review,,
Jose is my favorite barber no doubt!! I mean this guy puts his soul and heart into all his cuts, if you have the pleasure of getting your fade done by him consider it a blessing.  ,,,,,,no review,,
I would highly recommend to set up a appt with them because they are often busy.,0,WznfyEZ_Adq2NHNnG8RqbA,,,,,no review,,
1666,NFv21m2Czqz2XM5G4kpbKg,0,2016-07-17,2,VjWmA3fV4hlyR1k92S_vWw,1,zero stars!! my friend and i went to this whole foods this past friday and had the worst experience. while standing in the area by the spring water, my 2yo was fussing. I noticed a customer and the cashier looking at us. The customer shook her head and turned back to the cashier and made a motion with her hand smacking her lips. The cashier laughed and made a motion cupping one hand and back hand smacking the cupped hand with his other hand. They looked at us again and the customer kept talking while she was frowned up. ,
I went to them and said I know you're not implying I smack my child. They just looked; the customer still frowned up. As I walked away my friend still stood there and said they kept looking at us while making comments. ,,,,,,,no review,,
After this we spoke with the supervisor who claimed she was the highest in rank there. She seemed to not care because she said I'll talk to him nonchalantly. She said I could go online to get in touch with the corporate office since I wasn't satisfied with her response. She also gave us a card and pen to fill out with comments about the store only to later come back and say she needed the pen back because that was the only one they had. ,,,,,,,no review,,
Before leaving we talked with a cashier who pointed out the manager to us. Then the cashier who was making the motions with his hands came to where we were and started talking to us saying he has a 5yo so he knows how children act up. Obviously the supervision said something to him. He had an attitude and said he wouldn't be talking to a customer about another customer and we had mistaken the whole thing. ,,,,,,,no review,,
Once leaving we talked to the manager about the hand gestures the cashier and customer made. He said he's worked with the cashier for years and he wouldn't do anything like that. He claimed the cashier smacks his hands a lot while talking and that when he came over to us told he apologized for his hand gestures. I told the manager our conversation was over because the cashier never mentioned anything about his hand gestures and only had excuses, not an apology. ,,,,,,no review,,
It's nice to know that the Whole Foods staff sticks together no matter what from the top on down. I will find out if Corporate sticks by this kind of foolishness. ,,,,,,,no review,,
Oh... Before I left I saw the cashier pushing the supervisors cart to her car and they were chatting it up for a while.,2,MmOlteGoOLp4uydXpW7EHg,,,,,no review,,
4803,BBkQ99cFPNJ5op-7IVqWNA,0,2012-06-21,0,zsWPtFSRkrQYMP1NUWcMqw,1,i have been to elements three times; the first time was excellent, the second time was good enough, and the third time was so awful I feel the need to ward off anyone else from visiting this restaurant.
We had two good experiences with elements, so when we saw a groupon for a four-course tasting menu, we bought it without hesitation.  Side note: our first excellent experience included the tasting menu. He ordered the four course, while I ordered a salad and entree.  His four courses were full of delicious food that was enough to feed us both.  Neither of us were able to finish our meals, and we left full and happy!  But tonight, our tasting menu options and delivery were beyond disappointing.,,no review,,
We decided to sit at the bar tonight.  When we sat down we were eyed down by the female bartender who reluctantly took our order.  She didn't bother to tell us the specials, which we later overheard her share with other customers, and she didn't ask if we were interested in any food.  Before we were finished with our drinks, she brought over our check; were we being rushed out of this NOT crowded bar?  I had a bad feeling, and I wish I would have trusted my gut to leave.  We asked her for another round and let her know we were going to order dinner and had a groupon.,,,no review,,
I'm not even mentioning in detail the bartender's awkward comments that we cleaned our plates during our meal or that another bartender knocked over my glass of wine. Please, don't go to elements.  There are too many better restaurants in Pittsburgh to waste anymore thought on this dump.,,,,,,no review,,
Note to restaurants: If you don't like people who use groupons, then please don't invite us into your restaurant only to treat us poorly. Like I said earlier, this was our third visit to Elements.  We bought the groupon because we were repeat customers, we liked the restaurant, and now we will never go back.,,,no review,,
**UPDATE**,,,,,,,no review,,
I followed up with Groupon and Elements.  Groupon refunded our money with no problem at all.  When I called Elements, they said the owner wanted to speak to me after reading my review on yelp, but he wasn't available.  He called me back once, and I returned the call.  I haven't heard back anything.,0,nZpcyQaEQzvUpnbjK0cQIg,,no review,,
1215,gpaJYV8IT-oT9wOt16BlSw,0,2012-06-21,0,7Z2LZNkD2q-xhhmxXjQIHQ,4,i had the chicken white pizza that has spinach too. its the best white pizza that i have had in oakland so far.,,
This place may seem like a little hole in the wall, but the cooks seem to be authentically Italian and make great pizza.,0,djSJ6a9gsLSdj-7BoyNNQA,,,,no review,,
1419,_GSmCvoVEpQG1heudjMNZQ,0,2017-03-20,0,9gb3-crNUKFFSYFteJprig,5,i have now been to this great gun shop about 5 times. when ever i get into the phoenix area. i make a bee line to it. as a californian, I have found these fine folks are willing to work with me. So that I can legally buy and ship a fire arm to the Peoples Republic.,
  Bottom line I wish the Gun Shops in the Greater LA area would take a lesson from these folks.,0,tDJi9i7MErAgy7AUN_9uEQ,,,,,no review,,
4575,Ym0xnOQsoG3XTKMDuqIrjw,0,2015-11-27,0,QclKJbwubv2518A052FYGg,5,pros: good prices, friendly staff, family owned and operated. 
Cons: Took a little while to print the label, but they were able to fix the machine. 15 minutes total. I will update this next time I go. ,,,,,,no review,,
I live nearby and my family lives in Maine. This place was across from the US post office so I went in to check it out. New location and it's a family operated business. Pretty friendly and helpful to get my Christmas presents shipped at a reasonable price. I think it was less cost than shipping it at the post office, too. I will be using this place more often.,2,OjLfOpMrKabrUT1k70sVWQ,,,,no review,,
552,pM6RUrQNitEA5gG4VBc6Hg,1,2017-02-18,0,nK701KUNfhHlhgiXf_Aw0w,5,i have shopped here since 1998 when i got back into keeping tropical fish in a live plant environment. after a few year's off.,,
I like that incoming livestock are kept in quarantine after arriving, that I can ask to be told when a particular species becomes available, that the staff are so knowledgeable and enjoy discussing the hobby, even though I notice some impatient shoppers just wanting to grab and go. ,,,,no review,,
Reminds me of the now closed Pirrhana on Avenue Road that was run by a hobbyist, or Fintastic in the east end run by Mike.,,,,,,no review,,
Harold the head guy has saved a couple ailing fish with clear advice.,,,,,,,no review,,
Just in case this seems too high a rating, keep in mind that I have seen a lot of fish shops since I began the hobby sixty years ago.,,,,,,no review,,
And plant and fish prices seem as fair as elsewhere.,4,teyf5MwmzhGFZha5Werb_Q,,,,,no review,,
4388,Cr4ipI-tr-R8Q0NilkWNkA,0,2007-10-06,0,ih8GBnrowj70qMFYqT0McQ,4,after reading about the lounge on the vegas 24/7 lil booklet, I had to go catch a glimpse of what it's all about. ,
After the conference ended for the day, I managed to squeeze in some time to check it out before dinner time at another locale. It was empty at 6pm although some folks were enjoying their drinks! By golly, the view is fantastic! It is definitely at par with that of Aqua in Hong Kong, wide open view beyond miles of the strip and the surrounding desert! ,,,,no review,,
I have to return on a regular night to experience the action but the view and the setup and the semi open-air lounge area is killer! ,,,,,,,no review,,
The women's bathrooms each opened up to the view below! I hope it's one way mirrors but you can go about your business and enjoy the view outside! Will post photos soon! ,,,,,,,no review,,
The dining area is white and has a great setup! Perhaps to return and try dining there at some point....Mix in THEHotel is one fineeee place, ambience-wise!,0,Ud6j2HN40qEhycq2PuwcBA,,,,no review,,
4872,5AzcNTr0kPAspT_v-TWTIw,0,2016-08-23,0,JEq5gASwZOAOaHxOmY9mlA,5,my husband i and both have been seeing alisha for four months and i cannot say enough great things about her as a stylist and colorist. she is meticulous and thorough. every hair cut has been fantastic. and her skills at doing color are better than any i've ever had. she always checks the costs before you have any services done, and I feel the prices are very fair for what you get. I'm a Chicagoan so I've had many many extremely expensive hair services done in the past and Modern Salon is less expensive than what I've had before and offers better service as well. ,
Everyone is very friendly, polite and goes out of their way to assist you. I would recommend Modern Salon to anyone but mostly I would say book with Alisha. She is such a great stylist and a wonderfully warm person as well.,0,8eODUKOnFxal0OAF-vHg3g,,,,no review,,
3489,iRDfCn7MSvEVKZLyzimKpw,0,2008-10-08,0,SaZrEarRFOtxC_riAf03VQ,2,well... hmmm...  (+ positive, - negative, -/+ neutral)
- Crappy, crappy food.  The hummus didn't even have garlic in it.  ,,,,,,no review,,
- Not very relaxing.  It has an up-tight feel to it.  Decor seems a bit futuristic.,,,,,,,no review,,
-/+ Espresso.  It was good, but it didn't make me say, Mmmm!,,,,,no review,,
- Paying for internet.  You must purchase an order of $5 or more to get internet access.  Now, honestly, if you are an internet cafe within walking distance of ASU, you may as well keep the service free. ,,,,no review,,
+ Computers.  If you are in need of a computer for gaming, do come here.  I play WoW and if I didn't have a decent gaming comp, I would definitely use this place.  The backroom is dimly lit with TONS of computers and comfy chairs.  Definitely  MMORPG material.,1,dnSBTYaCnKk_zxjAic1QEQ,,,no review,,
4573,ghaj1MZzPW1qXYCZWfoTTw,0,2012-02-15,0,HPrS6nbMQEYrnBPKe7KlMQ,3,so, are you going to eat a steak first?You might want to sneak some meat in with you.Enjoy your...vegetables.,
These were not uncommon responses from folks when I said I'd be heading to Live Food Bar. I too was skeptical but went along for the ride anyways when a friend suggested we go. While perusing the online menu, I was genuinely stumped as to what I would get. I already eat at least one - but generally several - vegetarian meals a week, so I'm not opposed to eating a meal with no meat. But Live is a vegan, organic restaurant that features recipes without gluten, without sugar and certainly without any animal products which is outside my culinary experience. If you happen to feel the same way, I suggest you go with an open mind as Live has an excellent reputation and it is well earned. ,,no review,,
Finally, we made our choices: raw sushi with pumpkin & sunflower seed nori rolls and a detox salad; Bacon Cheese burger; and tempeh cakes with a warm corn, avocado and white wine salsa. Orders placed, we tucked into our wine and the chick pea fries which arrived shortly thereafter. Crispy on the outside, piping hot and soft on the inside, this non-traditional take on a staple hit the spot, especially with the homemade BBQ sauce on the side.,no review,,
Our mains arrived in a timely manner, and we hungrily tucked in to them. The sushi roll had a great combination of flavour and texture. I was a little jealous of not ordering that one for myself, but my giant plate of food was more than enough. The tempeh (an Indonesian soybean product) cakes were piled high on top of the wonderful salsa that was accompanied by a spicy chipotle aioli. If you're hungry, get this dish. It was undoubtedly for the best that I did not order an appetizer, as well as the cakes and sides were so surprisingly good that I was nearly scraping my plate. ,,,no review,,
As for the cheese bacon burger, it passed the taste test. The patty consisted of chick peas and had macadamia cheddar cheese and eggplant bacon. I can see your eyebrows raising. The eggplant had a smoky flavour and was quite good, though certainly not bacon. The cheese in question was a bit of a head-scratcher, though not unpleasant. The gluten-free bun was nicely toasted and the BBQ sauce was a great touch.,,,,no review,,
Since we had already gone through much of the menu, we thought we should give dessert a whirl. All the desserts are kept on display in near the back of the restaurant, and there is quite an array from which to choose. We opted for two: the tiramisu and the Black Forrest cake. Now, my Italian friends would be horrified to find a tiramisu without real cream, but it really was quite good with a strong, but not overpowering, taste of espresso. Similarly,the black forrest cake was rich, creamy and cut nicely with the cherries on top. No complaints - I certainly didn't feel like I was missing out.,
Live has a great vibe to it and customers were constantly arriving either to have a seated meal or to pick up their take-out orders. The music is at just the right volume and the staff is friendly and accommodating. We were there for several hours and never felt rushed, nor got the idea that we were no longer welcome. Food arrives promptly and with a smile, water bottles are refilled, and the service is relaxed. So take your vegetarian friends, take your carnivorous friends: they will likely all be satisfied. The portions are well-sized and, most importantly, the food is delicious.,0,YHWsLBS8jzZiPjKHMFOaAA,
1202,wmCBxE0PfLZD8sxIwAY59Q,0,2013-05-16,0,K5MSSQTowhkmh_BwEMMTtg,3,fun atmosphere. good food. big beers.,,
I would suggest the appetizer sampler (the works). As many below me will agree, the sauerkraut balls are delicious. The bier cheese & pretzels were good too.,,,,,,no review,,
I had the Bayerischer Schweinsbraten (pork with sauerkraut and a potato dumpling). It was different than I expected as I'm not too familiar with German food, but still pretty good. The pork was cooked well and had a good sauce. I wish I had substituted mashed potatoes instead of the dumpling.,0,djSJ6a9gsLSdj-7BoyNNQA,,,,no review,,
He immediately embraced me and my family with his good nature and straight forward approach.  Together we mapped out a plan that would protect both me and my baby and put me in a position for a successful and healthy pregnancy.  I am so grateful to have found a Dr. who is not only THE expert in his field, but also honest, direct, and tremendously knowledgeable and skilled.,,,,no review,,
Without hesitation I give the highest recommendation that I could possibly give for this fantastic Dr and his staff.  I wish only that there were more stars available for this review!,0,B2rZgeVhMP_Ql3NP1QZOjg,,,,,no review,,
458,ORqZyyZafJyZcgTGNrJ_oA,0,2015-12-30,0,OF45ie3PYEe39zBA_moaLw,3,got the lap cheung (chinese sausage) and seaweed egg waffle and matcha ice cream. the soft serve ice cream was very creamy and while it was good, I didn't think it needed to be incorporated with the waffle.,
The lap cheung waffle was an interesting mix of sweet and savoury. There was no line up when we went at night and the waffle was made well. Not underdone or overdone.,,,,,,,no review,,
Wasn't going to come because of all the hype and most likely won't be back unless I happen to be in the area.,1,UGW-9bbBEB3eP1o6mWD_WA,,,,,no review,,
Served tapas style, the food is conducive to sharing and ordering lots of little things. We tried for all ranges of the menu and thought the dishes had interesting flavor profiles, were prepared well, and tasted great.,,,,no review,,
The seviche section allows you to choose a fish and a style of preparation -- they are delicious! The filet mignon was also a wonderful cut of meat.,,,,,,,no review,,
Mojitos are a bit pricey at $9 a drink for the small glasses they are in, but are delicious all the same.,0,djSJ6a9gsLSdj-7BoyNNQA,,,,no review,,
One such surprise awaited me at The Ace. I had heard that the space had been standing empty for ages; even that it had once been a Chinese restaurant. Now headed up by chef Peter McKnight, it has been reopened as a place to stop in for some classic comfort food: fried chicken, burgers, soup, Shepherd's pie. While the menu has changed, the décor most certainly did not; the new owners have kept as much of the original decoration as possible giving the place an authentic 1950's feel.,,no review,,
My friend and I settled in for our meal in a booth near the back of across from the open kitchen. When asked what we'd like to drink, I tried to sneak a peek at the taps available only to find that there were none in sight. Well, no taps that I recognized anyway. Our waiter informed us that the fantastic milkshake mixer sitting on the counter served as the taps.  A great aesthetic touch behind the bar.,,,,,no review,,
We submitted our drink orders - Mill St. for me, the Ace Manhattan for my friend - and took stock of the menu.  Written out on paper were five or six appetizers and five or six mains from which to choose. We pondered several options, but when the waiter announced that one of the specials of the day was a Christmas burger the whole plan changed. Ground turkey with stuffing in the middle, topped with cranberry chutney? THIS had to be eaten. As delicious as it sounded, it was actually better than anticipated.  It hit all the parts of your palate and it was gobbled up in minutes. ,,,no review,,
Also sampled were the deep-fried Brussels sprouts with dill aioli and the gorgeous, briny oysters. Both were truly excellent and personified what The Ace is all about: simple food done perfectly. My dining companion and I nearly stabbed each other with our forks trying to get at the Brussels sprouts, something I truly thought would never, ever happen in my lifetime. ,,,,no review,,
No matter how full you may be from the well-sized  portions, I implore you not to skip dessert. The ice cream in particular is outstanding. Do not miss the oatmeal, stout or chocolate-rosemary concoctions: they are all made in-house and I am not ashamed to admit that I asked for an entire vat of the chocolate-rosemary ice cream to take home so that I could swim in it. Seriously. Do not miss dessert!,,,,,no review,,
By the time we left around 8pm, The Ace had a line up of hungry patrons eager to relax in a comfortable, homey environment with excellent comfort food, attentive staff and a great bartender. I would suggest dressing in layers as it gets quite warm, as evidenced by the perpetually fogged-over front window.  Go early or go late or go for brunch. You won't be disappointed.,2,YHWsLBS8jzZiPjKHMFOaAA,no review,,
3803,GU_bZ2qgcxVsj7f98z-1YQ,1,2016-01-22,2,L8lssfI9K6u5Zp5GKHTNYQ,5,i was so nervous! this was our first home build so we were very overwhelmed with trying to design our backyard.  i did a ton of research and talking to people about the best pool company in our area.  hands down, Presidential was the top recommendation.  We met with John at the Gilbert location and he was very patient with us.  We had an idea on our pool design but had no idea at all on costs.  We explained this and he patiently designed our pool and all the bells and whistles.  Obviously it came back way over what we could afford.  But John didn't give us any attitude at all.  We were even in his office right before they were closing and he didn't shoo us out the door.  We ended up taking the quote home and sitting on it for a month.  When we finally came back, John was eager to help us redesign something that we could be proud of.  And we did!!
When our project kicked off, our project manager, David, and John met with us at home and walked us through the entire process.  They even had this cool little website where we could track dates and milestones.  Once it got started, it went very quickly!  Our only delays were because of the holidays (Thanksgiving, Christmas, and New Years.. and the rain.. oh the rain).  And of course,i had soooo many questions.  david was always very responsive and easy to contact.,,
At the end of our project, we scheduled an appointment with Jason and he walked us through the phone app to control our pool (yep, there's an app for that) and all the controls on our pool system.  He went step by step on the chemicals needed to keep our pool balanced.  After a week of owning our pool, I feel very comfortable being able to maintain our pool myself because of all the information Jason provided us.,9,QkO16gr4QaPaKPWeUTAEqA,,no review,,
438,6PwKC0dqP9uI85FEP86iPQ,0,2011-03-28,0,16APj90kHure-seT99-2FA,2,the average tasting sushi and friendly service was totally undone by the nearly hour long wait to get our food after ordering. the place isn't very big and was not busy when we place our order so the wait, in my opinion, was totally unjustified. 
Nice, clean and fairly priced...but way too slow.,0,2GScPm1KZLO_cgedme9S3g,,,,no review,,
715,iuFE29Wk113afMJZkcYiXA,0,2012-03-16,1,0Fb_M1kI7pR11lxPgQPlfA,4,i joined this gym after leaving fitness 1. this gym isn't perfect but is as close to perfect as i could ask for.,,
I like the long hours the gym provides for daycare. And daycare will change dirty diapers!!! And for the most part I really do like the gym daycare employees (except I had an experience where the daycare manager was extremely rude, but I forgave that one instance because I figured she was having a bad day).,,,,,,no review,,
I also enjoy the towel service. & The equipment is great. The classes seem great though I have yet to attend a class. ,,,,,,,no review,,
But I wish the gym would add free wifi for members to use while working out (so that I can watch netflix while working out), add some more channels to the equipment's tvs (I wish they would add e, bravo, mtv) and add a laundry shoot for towels inside the locker rooms. I even put in a request for the laundry shoot but Mountainside obviously just ignored my request. ,,,,no review,,
I also wish this location & all other locations would have a water service that they provide in their Scottsdale location. It seems like the west valley is constantly getting the short end of the stick and this is another example of that isn't it? & might be wrong but I think the Scottsdale location also has better tv channels than the Surprise gym does.,,,,,,,no review,,
But despite those gripes I'm still a fan. This is the best gym in Surprise.,4,WgbbxTRIy7MwDKn7nL5WKQ,,,,,no review,,
2063,VtuC_HxzVTl4Zw0ICuXkIQ,0,2017-09-20,0,g0tf_C4LRHFskglpYMhWNQ,1,awful! she spent 5 minutes with me!  she rushed through visit and showed no compassion whatsoever. never listened to me and claimed i've tried everything and didn't think she could help.,,
She is one of the worse providers I have been to, hands down. ,,,,,,no review,,
Also she refused to do MRI even though I have PA for years. she ordered X-Rays of parts of body that I have no pain. Very weird.  My Physical therapist was surprised by her lack of care. ,,,,,,,no review,,
rude and unprofessional. Of all things she rigorously shook my hand-- knowing I have terrible hand/ joint pain. Really??   Just goes to show, her level of ignorance.,1,pQSpJukPH5QmvebFHgJc7A,,,,no review,,
The service here was extremely disappointing. I normally do not write yelp reviews but wanted to warn people about the service.,1,idYoDCzOc9p0NjiAlgsJgw,,,,,no review,,
2145,9prl00viUUFrEcPIpXZDOw,0,2015-08-03,0,9v0Wjtwb5XTUbvV7o7qz_w,4,i've been here plenty of times and have never once completely ordered for myself. i love the cold milk tea but every time i try to order it, the waiter looks at me like I'm from outer space and my friend takes over for me in Chinese. ,
Aside from the language problem, food here is quite good. I've tried quite a variety of things but really enjoy their fried rice, beef in black bean sauce, and the stir fried snow pea leaves (I've never had this before until this restaurant).,,,,no review,,
We like being seated in a booth and usually can unless it's very busy. ,,,,,,,no review,,
Service, aside from my language problems with the milk tea, is pretty good. They bring food out quickly, replace tea quickly and always ask how things are (I'm assuming... they ask in Chinese to my friend). You do need to waive down someone to get the bill but that too comes quickly and things are pretty cheap.,0,mfCYP8z56MdjaopG_zbbRw,,no review,,
1258,vw6tHgvieuC2hR-Trmno4A,0,2017-07-01,0,aoIgt2l0-Df1ADnrjdtQXw,5,stop searching. bill is going to be your home inspector. i rarely review but i had to find my login again just to put in this review for fyi home inspections.,,
I did my research with a good number of home inspectors and it was just obvious when calling them they give you the marketing pitch trying to appease you. When I called Bill he was straight up, and the real deal.,,,,,,no review,,
I am a buyer who was looking for a new home to live in. I had some unfortunate circumstances arise on my home inspections and Bill went above and beyond in his service to accommodate my situations because he really does care. ,,,,,,,no review,,
His inspections are thorough and accurate. He finds everything that can be a problem with the house. Trust me I did more than one inspection with him. It's pretty crazy if you join him in the inspection to see how good he is. ,,,,,,,no review,,
I thank Bill for the professionalism and quality of service that he has provided me. I will definitely recommend him to everyone and use him again if I need to do a home inspection. Really I rarely do reviews, just this morning my dentist office asked me to do a quick review on their computer and I was like nah. The lady got mad! Bill was so excellent that it made me want to review him here.,0,0M5eh7SDDq8sXQE3GpKGdA,,,,no review,,
3265,NwXtHmIsmMlQ2KY_BGaL8w,0,2017-04-25,0,mjINe8TahAa8GqgHacGlZQ,5,an absolute must do if you truly love your dog!,,
My boyfriend and I have a 5-month old German Shepherd puppy who has been and currently attends training, playtime, and grooming sessions here. ,,,,,no review,,
Training: Matt, the owner of Romp, instructs all the training classes and we could not be happier with his training with kindness method. There are many ideas about what German Shepherds should be and do act like, but both my boyfriend and I found it truly important to make him the sweetest dog possible. We do not want a robot dog that loses all personality because of training via being broken. Romp exceeds our expectations every time with this regard as, while learning to be obedient for safety and fun, our puppy grows his personality each and every week! It is amazingly spectacular! ,,no review,,
Playtime: Matt's highly professional and super caring staff always make our puppy feel loved and missed every week. It is almost like its his second home here, where all his friends live too. We absolutely love receiving his report cards at the end of each playtime, telling us what his pawsonality, what his favorite activity, who his best friend, and any room of impruffment was that day. FYI...he's a straight A student so never any room for impruffment here, but the staff will let you know if you need to work on something with your dog. Our puppy adores these play sessions and comes back exhausted from his long day of fun. I do have to say that I always speak to Savanna and she is the best! ,no review,,
Grooming: Amanda always makes him look so cute! She really does a terrific job and has over 20 years of experience! What more can you ask for than that? Our German Shepherd puppy is extremely unique that loves being clean and looking his best, but tends to oppose being brushed and groomed at home. Somehow, I still do not know how!, Amanda gets him to not only tolerate these activities, but to want to be brushed and groomed all day long! It is so strange, but I am super grateful to her for her sixth sense!,,no review,,
Every where we go and everyone who interacts with our puppy always says how well behaved and what an outstanding temperament he has and it is in huge part due to Matt and his A team at Romp!,,,,,,,no review,,
All in all, if you have a dog and have not taken him or her to Romp, you are doing a tremendous disservice to yourself and your pup. In other words, you would be crazy not to try this place! I can go on and on. ,,,,no review,,
Thank you Romp!,3,25L-grqw8r5VqnXYrYxUdQ,,,,,no review,,
155,vOUIiRfyA9jtra7Hez6mpg,0,2012-01-13,0,Mk_ZW9-ol4mFr9HMvjQmiQ,3,wanting to try something new, and looking for a cool place to go for pre-Yuk-Yuks dinner and drinks, my friend and I decided to try out Everest Restaurant on Queen West.
What seemed to be a quiet Saturday evening when we first arrived at 7pm, quickly turned into a fairly busy club like dining experience. And Everest is certainly dressed to impress. The restaurant feels both sexy and modern, with dark mood lighting, clean lines, comfortable and cozy booth seating, and an eclectic playlist/DJ, depending on what night you are in. With a great view of Queen West for people watching,and muchmusic across the street, the atmosphere, music and style of the restaurant blend in perfectly with the locals.
